,img_name,L2_0,L2_1,L2_2,L2_3,L2_4,L2_5,L2_6,L2_7,L2_8,L2_9,L2_10,L2_11,L2_12,L2_13,L2_14,L2_15,L2_16,L2_17,L2_18,L2_19,L2_20,L2_21,L2_22,L2_23,L2_24,L2_25,L2_26,L2_27,L2_28,L2_29,L2_30,L2_31,L2_32,L2_33,L2_34,L2_35,L2_36,L2_37,L2_38,L2_39,L2_40,L2_41,L2_42,L2_43,L2_44,L2_45,L2_46,L2_47,L2_48,L2_49,L2_50,L2_51,L2_52,L2_53,L2_54,L2_55,L2_56,L2_57,L2_58,L2_59,L2_60,L2_61,L2_62,L2_63,L2_64,L2_65,L2_66,L2_67,L2_68,L2_69,L2_70,L2_71,L2_72,L2_73,L2_74,L2_75,L2_76,L2_77,L2_78,L2_79,L2_80,L2_81,L2_82,L2_83,L2_84,L2_85,L2_86,L2_87,L2_88,L2_89,L2_90,L2_91,L2_92,L2_93,L2_94,L2_95,L2_96,L2_97,L2_98,L2_99,L2_100,L2_101,L2_102,L2_103,L2_104,L2_105,L2_106,L2_107,L2_108,L2_109,L2_110,L2_111,L2_112,L2_113,L2_114,L2_115,L2_116,L2_117,L2_118,L2_119,L2_120,L2_121,L2_122,L2_123,L2_124,L2_125,L2_126,L2_127
68,gyeongnam_228.jpg,0.13521492,0.1742838,0.11526223,0.08175799,0.1608741,0.12651105,0.08166608,0.27989104,0.11450641,0.28795728,0.111330226,0.108959384,0.062190354,0.16830279,0.13959758,0.12619142,0.12315856,0.16088372,0.16718186,0.19547486,0.07697642,0.14791667,0.1231882,0.12453645,0.12119385,0.21546867,0.14623083,0.20379677,0.13771014,0.18905921,0.14775516,0.21670575,0.18997118,0.19171843,0.078477055,0.085852616,0.33341053,0.17277826,0.20558466,0.2999162,0.25654206,0.2574511,0.16223311,0.2969662,0.14761004,0.22259973,0.2076051,0.16173768,0.22817612,0.11582152,0.10845438,0.092693366,0.17855345,0.12084144,0.25049132,0.16839854,0.10907189,0.12666723,0.38169813,0.16861215,0.19628091,0.090064555,0.0979892,0.20764479,0.12657636,0.102784,0.37136957,0.25651714,0.12495252,0.12609474,0.1443473,0.08185374,0.13351762,0.064375855,0.31134203,0.19983001,0.109945476,0.20930123,0.17174566,0.09918204,0.103725046,0.2172212,0.20909956,0.20231858,0.27321512,0.21023043,0.19923942,0.11701411,0.18015993,0.11168307,0.12882917,0.06822326,0.109457836,0.18269569,0.09707183,0.13414745,0.29692578,0.30999327,0.1605191,0.26358083,0.12710068,0.16431338,0.18683816,0.18200289,0.11765045,0.15048859,0.36467603,0.20340697,0.1368585,0.13356535,0.1468393,0.075504616,0.1565701,0.07150864,0.15234518,0.122273415,0.14574488,0.07386272,0.11900741,0.24568336,0.17496261,0.2528149,0.16539446,0.22286607,0.06760341,0.076941215,0.30174774,0.120327055
69,jeju_115.jpg,0.15049188,0.1683387,0.13172212,0.11395807,0.17935155,0.13540149,0.103843234,0.25792417,0.13785751,0.3017242,0.13181217,0.14727063,0.082650185,0.18220563,0.17346917,0.15488839,0.1453275,0.17246197,0.15790924,0.20835982,0.08387511,0.16328277,0.12734541,0.15461317,0.16478474,0.24882242,0.17672318,0.20921728,0.15877134,0.22666882,0.20854378,0.23649532,0.18783125,0.14437556,0.09166063,0.12069132,0.35168308,0.17605883,0.22409129,0.32554036,0.26814246,0.30066627,0.1674609,0.28815827,0.14279012,0.23058954,0.19296914,0.16575849,0.2531091,0.1743123,0.1446196,0.10997941,0.18881747,0.12955333,0.26974347,0.17499426,0.1320617,0.14541212,0.4010719,0.16950847,0.22354431,0.109306626,0.13738249,0.21189153,0.16078067,0.10779941,0.37886503,0.296063,0.14900444,0.1320912,0.1582679,0.10101938,0.15733668,0.09541104,0.306678,0.2039912,0.12292159,0.23779468,0.16826962,0.12816447,0.12168537,0.23833066,0.19296926,0.20399524,0.30015555,0.21653588,0.20668966,0.1659783,0.17991513,0.10222612,0.14821343,0.08955692,0.1444306,0.19314055,0.10691076,0.15689187,0.29843023,0.31286165,0.17728423,0.31293106,0.12556972,0.17087935,0.23567496,0.19818108,0.13940842,0.19991006,0.38399902,0.21914518,0.17456326,0.14229506,0.16553013,0.121073365,0.20160778,0.12525703,0.15179288,0.15859765,0.16498595,0.08578748,0.15177396,0.24344695,0.19881591,0.25303087,0.17562835,0.22231406,0.10640856,0.09419482,0.30233407,0.14543496
70,jeju_101.jpg,0.12436606,0.17481348,0.15435487,0.13370837,0.174071,0.13052988,0.11360813,0.2410684,0.15498124,0.30103502,0.13552417,0.14254023,0.07920342,0.20242958,0.18496896,0.15952148,0.15888514,0.1505669,0.16800638,0.20576558,0.10486794,0.1596182,0.11062219,0.16204521,0.16705348,0.23788361,0.15436058,0.19702595,0.17018634,0.25026184,0.18427186,0.25637573,0.20367755,0.17261747,0.123452306,0.12803188,0.34406456,0.1784814,0.2362995,0.3119443,0.27896896,0.29873982,0.1760051,0.28110173,0.15288189,0.21178481,0.18030562,0.15789564,0.2528072,0.18141964,0.13928056,0.11652774,0.19182044,0.14888918,0.24989663,0.17074433,0.14038226,0.13896966,0.42248926,0.18533804,0.23087601,0.12430785,0.14297163,0.21710344,0.15567341,0.13259545,0.358249,0.2942803,0.16508755,0.13047999,0.15044886,0.11339514,0.15109828,0.093697175,0.30386338,0.20572326,0.107892916,0.22874595,0.17688973,0.12952784,0.13270503,0.24612695,0.21001919,0.21892218,0.30118158,0.21796063,0.23208973,0.16926259,0.18424767,0.09507951,0.16372809,0.087450735,0.13966814,0.19835855,0.12157194,0.1724372,0.29156923,0.3165057,0.19193804,0.31745183,0.119083904,0.20227733,0.22442316,0.1968287,0.1277901,0.20872343,0.37781915,0.22936088,0.18219694,0.14485738,0.16601004,0.15913244,0.17414965,0.122397974,0.15312952,0.15153676,0.17374319,0.09144106,0.16435422,0.23961167,0.21024424,0.2566913,0.18661577,0.21338342,0.11528801,0.09814576,0.32625437,0.15208027
71,gyeongbuk_140.jpg,0.13428718,0.18317187,0.13409865,0.106692344,0.16574606,0.13450813,0.10889846,0.26617885,0.14300069,0.30419448,0.13181338,0.13397849,0.081909396,0.19142118,0.17778642,0.14962669,0.14364085,0.15565637,0.15403543,0.2027186,0.08148441,0.15954602,0.14220881,0.1402353,0.14946395,0.23039833,0.15526785,0.21732382,0.16433437,0.21010903,0.1818664,0.23436522,0.19479918,0.17267501,0.0993889,0.10749305,0.34742722,0.19836366,0.21649696,0.30369055,0.25226372,0.2749147,0.1658635,0.28882122,0.15211762,0.21103212,0.19753833,0.1723203,0.22980703,0.16089006,0.12103904,0.1073151,0.19318607,0.1353664,0.26577532,0.17645511,0.13825692,0.14023879,0.38973042,0.17994368,0.208007,0.12609321,0.120913126,0.21830046,0.15307866,0.11660335,0.35941815,0.27155134,0.15422525,0.11525392,0.1429908,0.088784665,0.13439597,0.08090955,0.30533776,0.2101746,0.12321982,0.23844618,0.16420943,0.11265688,0.13300297,0.23289984,0.21228816,0.21566951,0.29626727,0.22507949,0.22328636,0.14576644,0.18766893,0.10182087,0.1421416,0.09079173,0.12430255,0.20311773,0.11587319,0.15774578,0.29397088,0.3126586,0.17973842,0.30839553,0.113827266,0.18905593,0.20897058,0.19826126,0.12733874,0.17842478,0.38059065,0.21823438,0.17590325,0.13561085,0.16453782,0.122600265,0.16510259,0.12053298,0.15798481,0.15272988,0.17272067,0.08135045,0.14773479,0.25976992,0.17465287,0.26739496,0.16955411,0.2169651,0.09469225,0.099865966,0.32131967,0.13680615
72,gangwon_210.jpg,0.14709437,0.18190989,0.14348494,0.11404448,0.18170342,0.13878483,0.1136789,0.25593928,0.16217977,0.30270153,0.117529094,0.12641302,0.10939704,0.19830176,0.18077648,0.17794074,0.15524526,0.1534369,0.1591351,0.20296885,0.08768259,0.1655724,0.13350733,0.1654618,0.15984683,0.24255207,0.16055967,0.2137305,0.18681853,0.24939829,0.21301799,0.24568735,0.21208838,0.18929042,0.10822457,0.12746271,0.35156298,0.17365575,0.22153382,0.32582387,0.26615533,0.28689456,0.17417537,0.29434213,0.14781673,0.2202236,0.19667894,0.16812262,0.2594214,0.1698462,0.14173728,0.12098521,0.20562166,0.14705995,0.27711356,0.18045485,0.1426057,0.13830134,0.41747338,0.20251185,0.23160839,0.10313935,0.12769707,0.22475946,0.17196323,0.13370006,0.3809981,0.29756284,0.1573148,0.13708445,0.15148562,0.112768054,0.17111777,0.103068255,0.30940256,0.19511351,0.13032968,0.24944368,0.18374619,0.1608268,0.12502682,0.24421786,0.20926858,0.22727789,0.30243838,0.21718319,0.24009329,0.180686,0.17362419,0.11614882,0.16834165,0.09757761,0.14056917,0.19171093,0.12402382,0.18004061,0.29215154,0.3195699,0.16538548,0.3134315,0.12644951,0.20546317,0.2396555,0.19947477,0.13409735,0.20848076,0.38618478,0.22198701,0.19299425,0.14402919,0.17342485,0.1659572,0.18703185,0.12952563,0.1620219,0.15278164,0.18800105,0.08902524,0.15762559,0.2535187,0.21206747,0.26045612,0.19142099,0.2176546,0.11797691,0.10271514,0.3295806,0.1589667
73,gangwon_238.jpg,0.13813198,0.17628892,0.13926533,0.107383825,0.1809326,0.14489503,0.09427604,0.23260942,0.15742505,0.28792152,0.1248045,0.12719698,0.09601412,0.19382724,0.17287013,0.15831912,0.14156094,0.13171366,0.16348013,0.19606851,0.070504636,0.15608974,0.11493664,0.1444084,0.16085105,0.23645104,0.15124235,0.19341782,0.16512418,0.22576483,0.18270586,0.23282748,0.19128715,0.14456004,0.09951872,0.11402617,0.34677374,0.17748383,0.22037429,0.31922358,0.26095468,0.29064932,0.16038089,0.28666162,0.1542721,0.1969035,0.1836506,0.14302102,0.25131297,0.17411354,0.14093634,0.116422914,0.18840408,0.13248661,0.25967672,0.16790791,0.14123632,0.1359439,0.3901115,0.19222341,0.22288382,0.124899894,0.13612726,0.21498449,0.15626761,0.11775588,0.37308338,0.2885911,0.15294951,0.12972274,0.15158573,0.09971403,0.15351471,0.08091372,0.29722148,0.20518094,0.13329628,0.23465736,0.16744696,0.13434958,0.1281969,0.24251837,0.19772907,0.21630235,0.2955442,0.21101864,0.22465126,0.14678475,0.18069743,0.095994696,0.14042619,0.08356027,0.14797874,0.1870935,0.11456403,0.1438902,0.30448452,0.3150684,0.18050206,0.30287802,0.11121149,0.18844731,0.21814628,0.18880397,0.12792766,0.19152449,0.39811003,0.21864781,0.17455782,0.14389934,0.16802192,0.13212214,0.17223,0.113861315,0.14850324,0.13541149,0.1606751,0.08422287,0.15408267,0.23412278,0.20451882,0.25455835,0.17658833,0.21167514,0.108730726,0.107683346,0.3108482,0.15052007
74,gyeongbuk_168.jpg,0.14333735,0.17282142,0.14173871,0.10526766,0.18547714,0.13541412,0.11695522,0.2565225,0.15403855,0.29923525,0.12924883,0.11690045,0.09751753,0.19220236,0.19198015,0.15023641,0.14639479,0.15826073,0.17552908,0.20962536,0.089065865,0.15908304,0.14003924,0.15947212,0.14863265,0.24196725,0.17247297,0.20145401,0.1868805,0.23418204,0.20004864,0.24048504,0.18582489,0.16233844,0.1176574,0.102481894,0.3346811,0.18086337,0.223691,0.3066659,0.26288286,0.30616152,0.17403573,0.28748375,0.1596625,0.20423901,0.19177766,0.15903053,0.23116438,0.16782336,0.1557978,0.11390568,0.18861237,0.12246172,0.27601597,0.16656768,0.16208704,0.13900271,0.40864515,0.19804783,0.21887875,0.13121524,0.13648124,0.21713859,0.18218835,0.13262396,0.36125743,0.29000208,0.15177366,0.13896978,0.13902837,0.09693979,0.140351,0.08833522,0.29715276,0.18757947,0.123625346,0.23850346,0.17264733,0.1304559,0.13942072,0.25222272,0.20660071,0.22565486,0.2957797,0.21905687,0.22668597,0.15655066,0.1851364,0.117040254,0.17783329,0.09868208,0.14225131,0.19701816,0.11757869,0.17170279,0.28619787,0.31508127,0.18604729,0.32261792,0.13026533,0.18864392,0.23780106,0.18845569,0.13460188,0.18501295,0.38384637,0.2183387,0.18531995,0.16267592,0.16014132,0.14832973,0.17375869,0.10742352,0.15412472,0.1536369,0.19368091,0.09548848,0.15155214,0.2590678,0.19476247,0.26219815,0.1822899,0.21762073,0.09942968,0.108490646,0.32010698,0.16341119
75,jeonnam_288.jpg,0.13756305,0.18308753,0.14601748,0.109110646,0.17994593,0.12761112,0.11090187,0.24972284,0.1536399,0.30407876,0.10581905,0.1208956,0.10113554,0.19969894,0.17437452,0.17138165,0.14540164,0.15044023,0.20035794,0.19684118,0.13258265,0.16491634,0.12626092,0.16752994,0.16093472,0.24769215,0.16839433,0.18453538,0.2072303,0.23716253,0.17964946,0.24756229,0.18504174,0.1839842,0.11311233,0.11684576,0.335665,0.15494396,0.23034193,0.29909858,0.24366339,0.30829394,0.17429729,0.30199838,0.156431,0.21299978,0.18454397,0.15539521,0.24337386,0.14263359,0.1471625,0.11796269,0.20303579,0.16295278,0.2579039,0.19029467,0.17749214,0.15152024,0.39911768,0.19660437,0.20184816,0.14008285,0.14940579,0.22416985,0.15688977,0.13188282,0.35893124,0.299549,0.15887953,0.13522999,0.14437962,0.093546845,0.14576969,0.10043119,0.30179095,0.20360993,0.11574608,0.24836951,0.19550349,0.1294406,0.13722964,0.23830974,0.2120548,0.2351951,0.29659927,0.20528497,0.23441622,0.15574369,0.17789643,0.10564199,0.15936565,0.084625274,0.13738245,0.19452097,0.11273349,0.18202259,0.28859097,0.32092285,0.18688887,0.29194435,0.13506812,0.20333435,0.23542437,0.18550661,0.11377239,0.19652486,0.37846604,0.22394891,0.1793136,0.15921798,0.16416821,0.14049678,0.17894651,0.10990416,0.14719689,0.15852393,0.17275843,0.10763834,0.16816573,0.259438,0.20060767,0.26087594,0.19566064,0.21884911,0.09937219,0.10955232,0.31707868,0.15217444
76,jeonnam_277.jpg,0.10932109,0.17261872,0.13164465,0.12508206,0.1668921,0.14804685,0.10784671,0.2911017,0.13849974,0.3017249,0.09948135,0.13857326,0.07514018,0.18977936,0.15571688,0.1587357,0.1573627,0.15935458,0.17011778,0.19943471,0.08806452,0.16133255,0.11466124,0.15526773,0.14983103,0.23516126,0.16658185,0.18799427,0.15580834,0.22114637,0.1882944,0.23271038,0.18248801,0.20571065,0.08949428,0.10122054,0.34258312,0.1858003,0.2214854,0.33745113,0.25956804,0.28895524,0.16023116,0.28524262,0.15567122,0.23809628,0.18557148,0.17250365,0.25008214,0.14632319,0.12865113,0.10963335,0.18328361,0.12229251,0.26792917,0.15353008,0.14802617,0.12846787,0.39622316,0.18362664,0.20739003,0.1160108,0.10982281,0.2216933,0.14554814,0.11605443,0.35560632,0.29225355,0.14767107,0.110165745,0.14476557,0.08936166,0.13977021,0.085308954,0.31418607,0.20225957,0.123394966,0.23382999,0.16442657,0.110336885,0.12102958,0.24837722,0.20457135,0.21725745,0.2979748,0.20443644,0.23705201,0.15984511,0.17894407,0.11320474,0.1416928,0.0983009,0.14582938,0.20967425,0.10503153,0.17027918,0.29287,0.31884617,0.16785963,0.28901562,0.11682526,0.21109164,0.22107266,0.20414214,0.12878117,0.179118,0.3836048,0.21646886,0.18641336,0.1402605,0.16520356,0.10891823,0.18925141,0.116511896,0.15027222,0.14748746,0.17581247,0.09420553,0.1432756,0.2373677,0.18974045,0.2552154,0.17063896,0.2133087,0.09527272,0.093971975,0.30454054,0.15909468
77,gyeongbuk_3.jpg,0.122641526,0.17695893,0.14773116,0.12061224,0.17700899,0.14506625,0.11810604,0.23880354,0.1556581,0.30860922,0.14607641,0.13316779,0.08369067,0.19475871,0.18386313,0.1635701,0.15618837,0.15132454,0.16290304,0.20645319,0.100942425,0.17338221,0.124056466,0.16169909,0.1586827,0.24160628,0.1604431,0.21215348,0.17709236,0.23608775,0.18320452,0.2538118,0.19963622,0.1620518,0.10195259,0.12648422,0.35788837,0.194083,0.23975113,0.32255298,0.26651278,0.2808089,0.1702057,0.2842867,0.14897834,0.2120905,0.19619845,0.1509513,0.25209925,0.18713605,0.14524779,0.12619475,0.19345927,0.1454167,0.26185286,0.17635249,0.1503847,0.13124369,0.40943897,0.18519978,0.22523554,0.10673207,0.15014566,0.21861406,0.16643456,0.12225857,0.36743468,0.2901421,0.16357346,0.13064493,0.16531599,0.10594584,0.15008616,0.10044383,0.300351,0.20771225,0.11694262,0.236987,0.17769025,0.15220402,0.1267741,0.2588787,0.20514017,0.22071551,0.299938,0.2094707,0.23160577,0.16474639,0.1858626,0.110404365,0.15406597,0.08905908,0.14804879,0.19767855,0.11517436,0.18681125,0.2977805,0.30662724,0.1891458,0.32167622,0.11445326,0.20066908,0.2355718,0.20014085,0.116538644,0.2068271,0.39370552,0.22561939,0.18458931,0.16110599,0.16525988,0.15710966,0.18112451,0.13408278,0.16080728,0.14518072,0.16586143,0.0869944,0.1625616,0.25447962,0.20827115,0.25796384,0.18886504,0.20874254,0.1187065,0.10184126,0.31908026,0.15471429
78,gyeongbuk_33.jpg,0.13153462,0.17310956,0.13100015,0.10700705,0.17420031,0.11910571,0.10301262,0.23408616,0.13558425,0.29720667,0.105212316,0.12688388,0.076200776,0.19582307,0.18427072,0.15415765,0.1391151,0.15730153,0.16819678,0.19993742,0.123596795,0.15474446,0.14293826,0.15244627,0.13462584,0.23368499,0.15485275,0.19797915,0.16944684,0.19996044,0.1801323,0.24363984,0.17720291,0.1762498,0.11356322,0.11450976,0.34191588,0.16991074,0.22312827,0.30279425,0.24630986,0.28603733,0.16036496,0.28952348,0.14534102,0.19636561,0.18562058,0.15166388,0.22651944,0.15040775,0.13998252,0.11269979,0.19178557,0.14149098,0.26667446,0.18640417,0.12974177,0.14645435,0.39870882,0.18848933,0.2045712,0.12650388,0.124875344,0.22139777,0.16030908,0.1340179,0.36316118,0.28088847,0.15037706,0.121899605,0.13263272,0.096766874,0.14047064,0.088896856,0.29885945,0.20428096,0.111761466,0.23631647,0.16332707,0.11573428,0.122340925,0.23099752,0.20057473,0.22444706,0.3020238,0.21165694,0.23349406,0.14642183,0.18673094,0.11238468,0.16080151,0.09040852,0.13445398,0.18433432,0.116202235,0.15978982,0.30417436,0.31186712,0.17831428,0.3057355,0.12655926,0.1812591,0.2071581,0.18363862,0.12013585,0.18293819,0.37165034,0.21755038,0.16999987,0.16893622,0.15978938,0.12780197,0.17484437,0.105441675,0.14713047,0.15030977,0.16615193,0.10041385,0.15207939,0.25719714,0.18028127,0.278158,0.17532872,0.20964217,0.09592527,0.10080941,0.3139352,0.14980228
79,jeonnam_263.jpg,0.13231343,0.17352906,0.14071411,0.11271856,0.17902513,0.14118928,0.1163875,0.2443926,0.1429167,0.3003478,0.115141146,0.13136905,0.098658614,0.18911177,0.1813526,0.16699916,0.16414039,0.1542402,0.17861187,0.20344526,0.088144965,0.17066407,0.109258614,0.16045757,0.16998357,0.23244077,0.16588402,0.19435811,0.19896266,0.24541974,0.20169178,0.2527688,0.18965618,0.16879262,0.11028265,0.11733092,0.349122,0.1831609,0.22763264,0.3139707,0.28221455,0.2832194,0.16816266,0.29191124,0.15996867,0.20279858,0.17903969,0.16858089,0.2314691,0.1850624,0.1534624,0.09960067,0.18109189,0.15375654,0.2610237,0.17582119,0.14004868,0.13368368,0.41071895,0.20426166,0.23471236,0.11254982,0.14083934,0.2177532,0.16394381,0.123045005,0.36881903,0.31693056,0.15706293,0.1251333,0.15929809,0.086549446,0.1562196,0.08914491,0.29792675,0.19985083,0.13911004,0.24836813,0.19041212,0.13127157,0.1187759,0.25855473,0.20987123,0.20485874,0.3074137,0.21295041,0.24171275,0.17082155,0.18130448,0.110564835,0.15252085,0.089163534,0.13563842,0.1992263,0.12124538,0.18558128,0.29099327,0.31677416,0.17256917,0.3145312,0.12022059,0.200472,0.22889036,0.18482521,0.13561681,0.20027389,0.38434356,0.22675921,0.17221437,0.1583151,0.16404109,0.15343799,0.1775535,0.1134661,0.14027143,0.15491992,0.17507713,0.09380413,0.13548835,0.2444352,0.21601501,0.25169516,0.18615964,0.21612167,0.10081845,0.09456858,0.32378384,0.15828745
80,gangwon_18.jpg,0.12706463,0.16417406,0.13550538,0.11033604,0.16441335,0.13776469,0.089918,0.24580598,0.13682072,0.29012737,0.112607285,0.1378981,0.08324655,0.19108754,0.15708487,0.1521125,0.15706694,0.16033499,0.16528854,0.20175914,0.06969795,0.1532934,0.09780894,0.13573484,0.13431954,0.22124135,0.14130051,0.19034123,0.15631162,0.20919698,0.17355245,0.23834625,0.18707386,0.14661509,0.08996725,0.106255405,0.35374144,0.18642834,0.22912428,0.31725505,0.26517463,0.29269698,0.16321175,0.28865355,0.133766,0.21589305,0.18297,0.16617692,0.22451806,0.16736773,0.12215024,0.10642742,0.18098508,0.12196382,0.24899447,0.14449698,0.13617432,0.13506143,0.39730847,0.17339529,0.20013413,0.13405897,0.12970679,0.21345787,0.15436985,0.14765255,0.37234646,0.2865061,0.14995831,0.12985225,0.1686851,0.09987676,0.14642863,0.06757902,0.29965445,0.21290761,0.11279374,0.21983044,0.16747087,0.13097492,0.12883872,0.23934886,0.19884135,0.20376994,0.27815884,0.20208243,0.22529092,0.14032796,0.17554224,0.097288705,0.13124302,0.07290536,0.13076273,0.19300376,0.1105285,0.16848247,0.29479587,0.31109175,0.18144923,0.30283672,0.11903684,0.17886376,0.20900458,0.20139737,0.12931195,0.18493259,0.4001514,0.21503316,0.15560114,0.14369354,0.1420608,0.13084297,0.16356616,0.10994129,0.14995004,0.12296517,0.14979608,0.06884857,0.15166456,0.23494534,0.18311413,0.24612473,0.17984135,0.18908003,0.09227493,0.097911514,0.3136745,0.14439885
81,gyeongnam_162.jpg,0.14414601,0.17337908,0.14608859,0.11429957,0.17176849,0.14052552,0.10118355,0.24555042,0.14147317,0.29754388,0.12809207,0.11550092,0.08027046,0.19379564,0.17269054,0.15727197,0.15677619,0.15765291,0.1776219,0.19688009,0.10013121,0.14815556,0.10222688,0.14901142,0.15607397,0.23713772,0.16495004,0.18481936,0.16873056,0.21664965,0.16792908,0.23373055,0.18912342,0.1719888,0.09478718,0.11184536,0.3487516,0.17440915,0.22081983,0.29896235,0.2543517,0.2926536,0.15142506,0.28734407,0.14022008,0.20186903,0.17288087,0.14782062,0.23024496,0.19010243,0.12440567,0.11770052,0.1790793,0.13793497,0.25918803,0.17005344,0.14830579,0.13046113,0.4082489,0.19358723,0.21636231,0.11103284,0.13248198,0.21561,0.16812903,0.12247133,0.3596886,0.2823966,0.15628822,0.114051476,0.13206387,0.0899988,0.13946827,0.089004144,0.30241475,0.20452367,0.12542057,0.22898227,0.16553047,0.13225995,0.10737158,0.240928,0.2129933,0.22479038,0.2967568,0.20960382,0.22987902,0.14850439,0.18144894,0.10317301,0.14169331,0.076124676,0.13214551,0.19161089,0.11051458,0.15441813,0.29460102,0.31276038,0.16570988,0.31193945,0.12895064,0.19499409,0.21123442,0.19967215,0.13324815,0.17773959,0.38183692,0.21830434,0.18468925,0.15127972,0.16826113,0.13618319,0.1837495,0.11343425,0.1481929,0.14030677,0.18186705,0.08877725,0.15289296,0.2477921,0.19244938,0.2559882,0.17224297,0.20095985,0.113996,0.095800556,0.3197659,0.15547356
82,jeju_263.jpg,0.13857427,0.17846216,0.15176943,0.0977998,0.18025634,0.15110646,0.10758596,0.25052074,0.15075305,0.29496855,0.118649386,0.13593246,0.09218314,0.1941991,0.16935094,0.17244627,0.16105759,0.15463172,0.1794105,0.19453889,0.08760001,0.17473836,0.10862584,0.15972066,0.15711749,0.24347478,0.16176738,0.1973767,0.20663662,0.2112118,0.17768198,0.25053826,0.1775296,0.18600152,0.13174434,0.116243735,0.35728636,0.16361648,0.24225189,0.3120909,0.24899767,0.2941647,0.16973202,0.286901,0.14303747,0.20602965,0.19279182,0.15603754,0.24215688,0.18618274,0.13702975,0.11900403,0.19601886,0.13603161,0.26266253,0.17296295,0.160047,0.15672149,0.40466794,0.20747362,0.21911684,0.12838763,0.1387959,0.21503729,0.15903872,0.13674282,0.3631437,0.28572348,0.16070676,0.132642,0.15032192,0.100609645,0.13686195,0.09145051,0.30029026,0.20754896,0.1318803,0.2326638,0.16872959,0.14136516,0.14322436,0.25102192,0.20811825,0.23335348,0.3122321,0.20972964,0.23141351,0.13527921,0.17863724,0.1083381,0.15038964,0.09825357,0.14082333,0.20937285,0.114098415,0.17084293,0.29522163,0.31596363,0.20142892,0.30759606,0.12108056,0.2104575,0.2271618,0.20031053,0.14039029,0.18704018,0.397849,0.22151776,0.17638671,0.1558757,0.16264234,0.15341295,0.18697816,0.116358064,0.14939016,0.15682602,0.171687,0.09303677,0.15685436,0.24276443,0.21060428,0.25343204,0.17808309,0.2162367,0.10452309,0.0916118,0.3117515,0.1638419
83,gangwon_24.jpg,0.14427885,0.16589147,0.1467607,0.11091544,0.17924966,0.1381058,0.09024724,0.24909934,0.14250995,0.29797482,0.08376215,0.1242213,0.09159234,0.19705507,0.18273158,0.16495603,0.13991623,0.16674405,0.17224513,0.19619906,0.07323058,0.16345222,0.11417296,0.16398093,0.1502748,0.24769606,0.16811195,0.20608662,0.18965346,0.24607924,0.1889889,0.2536974,0.18802251,0.19982314,0.111833,0.11583307,0.35664788,0.17364599,0.22301228,0.31366867,0.23407519,0.29981312,0.15707065,0.283402,0.15568486,0.20355867,0.19427402,0.16489983,0.23040557,0.17844412,0.14960492,0.116083935,0.19128445,0.150961,0.26908916,0.18816471,0.14543195,0.14153476,0.4141639,0.20414993,0.21542847,0.13102975,0.132959,0.21735565,0.15528207,0.11113132,0.3600878,0.29307857,0.14388734,0.12021611,0.14812633,0.11182374,0.1438343,0.099058755,0.29485178,0.19759583,0.1169024,0.2423511,0.17026389,0.1507709,0.12229575,0.25347307,0.20731342,0.21745428,0.2976798,0.20793667,0.23921445,0.14338273,0.16209322,0.108445905,0.1531009,0.096787676,0.13687119,0.20320828,0.111854784,0.17436625,0.28658465,0.32104522,0.1657627,0.3091357,0.13007802,0.20382531,0.21740633,0.1978154,0.14020336,0.1941416,0.37738734,0.22408085,0.17253248,0.14496695,0.1705969,0.1455056,0.19730307,0.12025099,0.17717972,0.15802784,0.1578121,0.10790052,0.15671082,0.2524163,0.21401457,0.2434007,0.18205224,0.2170613,0.106376946,0.098780006,0.28767478,0.15615228
84,gangwon_199.jpg,0.13026494,0.1794443,0.13913052,0.10872866,0.18270755,0.11439191,0.11375484,0.21870542,0.15026417,0.2943473,0.11097237,0.13055919,0.08223709,0.1992047,0.18768334,0.14366566,0.14970724,0.13842697,0.14819331,0.2016985,0.108606584,0.14715862,0.12137149,0.16157934,0.15647247,0.23646331,0.14843218,0.17808805,0.18981463,0.23106174,0.20591989,0.25592583,0.18082796,0.19245848,0.07791393,0.12608816,0.32689607,0.16959272,0.23176125,0.30496886,0.27077016,0.27672008,0.17516974,0.29210737,0.14927533,0.20194294,0.17367198,0.15133733,0.2354006,0.17639267,0.15989403,0.11856568,0.1893186,0.15505002,0.27217907,0.16786838,0.13939013,0.13732132,0.40190712,0.20051217,0.22365613,0.12594363,0.13593608,0.2189355,0.16603926,0.13821107,0.36781028,0.31272876,0.15955144,0.12622039,0.14590554,0.10289597,0.15206209,0.089978926,0.29479337,0.18802153,0.11001627,0.23860447,0.16915904,0.11716639,0.11841187,0.23697865,0.1991001,0.21953747,0.31005725,0.19291973,0.23893033,0.19194463,0.18366821,0.11689529,0.1682085,0.083714604,0.12912178,0.1841823,0.118651,0.1732236,0.2926484,0.32362038,0.19028111,0.32641762,0.12804821,0.18536744,0.24684478,0.18618928,0.13333601,0.18959126,0.36412328,0.22597346,0.1807378,0.14600533,0.17083065,0.15701331,0.17029947,0.11532786,0.12766212,0.16471419,0.1702488,0.09016196,0.15631922,0.24445008,0.1992761,0.262626,0.17465115,0.20330043,0.10288642,0.10140098,0.33217052,0.15468672
